ID,EPIC,RA,Dec,Gmag,Kmag,pmRA,e_pmRA,pmDE,e_pmDE,plx[mas],e_plx,f_plx,pmRAc,pmDEc,Pmem,RotPer[d],Ref
Upper Scorpius,203763434,16 13 49.45,-25 01 05.3,12.69,8.7,-6.6,2.29,-11.27,2.29,10.7,2,1,-12.8,-24.1,15,,
Upper Scorpius,203764478,16 02 51.95,-25 00 51.5,7.13,6.59,-23.84,0.06,-23.85,0.04,6.9,0.7,0,-13.6,-23.8,82,,
Upper Scorpius,203764842,16 02 51.88,-25 00 47.1,9.34,7.33,-23.84,0.06,-23.85,0.04,6.9,0.7,0,-13.6,-23.8,82,,
Upper Scorpius,203766590,16 00 32.42,-25 00 24.6,14.51,10.79,-22.21,2.09,-37.23,2.09,5.1,0.9,1,-13.7,-23.8,11,,
Upper Scorpius,203770078,16 24 49.42,-24 59 38.9,,11.03,-8.2,4,-21.1,4,51.3,9.4,4,-12,-24.3,26,,
Upper Scorpius,203778209,16 26 04.35,-24 57 51.8,11.76,8.3,-7.43,2.26,-28.18,2.26,10.8,2,1,-12,-24.3,90,,
Upper Scorpius,203781238,16 28 11.01,-24 57 12.9,14,9.67,-5.75,2.25,-23.04,2.25,9.3,1.7,1,-11.8,-24.4,89,,
Upper Scorpius,203785951,16 11 19.91,-24 56 10.8,10.56,7.39,-24.94,0.99,-21.2,0.98,12.6,2.3,1,-13,-24,35,,
Upper Scorpius,203786209,16 25 14.71,-24 56 07.1,12.98,8.27,-9.49,2.25,-26.45,2.25,24.1,4.4,1,-12,-24.3,50,,
Upper Scorpius,203786655,16 54 34.05,-24 56 01.3,12.94,9.47,-5.97,2.25,-12.59,2.25,6.3,1.2,1,-10,-24.9,31,,
Upper Scorpius,203788453,16 17 37.23,-24 55 36.4,14.17,10.42,-12.26,2.09,-21.08,2.09,4.7,0.9,1,-12.5,-24.2,60,,
Upper Scorpius,203789325,16 17 47.68,-24 55 25.1,16.26,11.74,-7.75,2.52,-20.76,2.52,5.6,1,1,-12.5,-24.2,83,,
Upper Scorpius,203789507,15 57 04.90,-24 55 22.7,17.24,12.56,-14.96,2.11,-21.4,2.11,5.2,1,1,-14,-23.7,84,,
Upper Scorpius,203789628,16 17 46.96,-24 55 21.1,14.94,10.47,-11.34,2.09,-22.92,2.09,9.1,1.7,1,-12.5,-24.2,95,,
Upper Scorpius,203794605,16 30 23.41,-24 54 16.1,14.51,9.29,-9.84,2.26,-22.94,2.26,17.7,3.3,1,-11.7,-24.4,68,,
Upper Scorpius,203797224,16 27 22.92,-24 53 41.3,13.75,10.26,-20.76,2.08,-26.48,2.07,4.8,0.9,1,-11.9,-24.4,30,,
Upper Scorpius,203799870,16 25 29.83,-24 53 07.5,15.29,11.08,-7.25,2.06,-24.52,2.06,4.4,0.8,1,-12,-24.3,40,,
Upper Scorpius,203800211,15 57 36.84,-24 53 02.9,15.97,11.93,-17.53,2.11,-29.93,2.11,4.2,0.8,1,-13.9,-23.7,15,,
Upper Scorpius,203801071,16 00 48.11,-24 52 51.6,11.95,9.11,-24.39,2.29,-19.2,2.29,5,0.9,1,-13.7,-23.8,19,,
Upper Scorpius,203807479,16 16 14.88,-24 51 27.9,11.61,8.62,-8.31,1.03,-28.22,1.02,7.4,1.4,1,-12.6,-24.1,95,,
Upper Scorpius,203810064,16 22 55.45,-24 50 53.3,13.07,9.59,-14.57,2.23,-40.22,2.23,7.3,1.3,1,-12.2,-24.3,68,,
Upper Scorpius,203810851,15 57 54.44,-24 50 42.4,11.65,8.58,-13.95,2.29,-22.84,2.29,7.5,1.4,1,-13.9,-23.7,96,,
Upper Scorpius,203811459,16 00 44.62,-24 50 34.1,16.23,11.74,-10.57,2.52,-21.05,2.51,6.6,1.2,1,-13.7,-23.8,93,,
Upper Scorpius,203812776,15 58 13.66,-24 50 16.7,14.83,10.04,-13.76,2.11,-22.37,2.11,21.3,3.9,1,-13.9,-23.7,58,,
Upper Scorpius,203816510,16 15 27.22,-24 49 27.2,15.98,11.51,-9.89,2.09,-24.41,2.09,5.7,1.1,1,-12.7,-24.1,92,,
Upper Scorpius,203819777,16 16 48.44,-24 48 43.9,,9.68,-24.3,2.9,-17.7,1.4,5.5,1,2,-12.6,-24.1,20,,
Upper Scorpius,203820892,16 25 51.04,-24 48 28.4,16.15,11.57,-10.77,2.06,-15.49,2.06,4.5,0.8,1,-12,-24.3,19,,
Upper Scorpius,203823381,16 28 32.89,-24 47 54.9,15.61,10.66,-5.65,2.07,-19.81,2.07,9.8,1.8,1,-11.8,-24.4,81,,
Upper Scorpius,203826403,16 26 44.42,-24 47 13.8,,10.64,-9.8,3.9,-24.4,3.9,53.9,9.9,4,-11.9,-24.3,38,,
Upper Scorpius,203832317,16 21 10.22,-24 45 53.3,14.44,10.8,-10.04,2.07,-21.68,2.07,4.1,0.8,1,-12.3,-24.2,19,,
Upper Scorpius,203840935,16 28 58.37,-24 43 54.9,16.63,11.31,-6.35,2.08,-10.91,2.08,8,1.5,1,-11.8,-24.4,18,,
Upper Scorpius,203842272,16 01 35.29,-24 43 36.6,14.35,10.59,-14.62,2.14,-32.25,2.14,5.5,1,1,-13.6,-23.8,81,,
Upper Scorpius,203844446,16 08 06.11,-24 43 06.0,19.87,11.53,-4.8,4,-21.1,4,4.8,0.9,1,-13.2,-23.9,38,,
Upper Scorpius,203844508,16 16 56.04,-24 43 05.0,15.89,11.37,-15.79,2.09,-23.19,2.09,6.2,1.1,1,-12.6,-24.1,93,,
Upper Scorpius,203846183,16 02 57.44,-24 42 41.7,15.45,11.4,-12.64,2.09,-22.86,2.09,5,0.9,1,-13.5,-23.8,81,,
Upper Scorpius,203848625,16 20 28.64,-24 42 08.8,14,9.69,-7.34,2.23,-21.85,2.23,8.6,1.6,1,-12.3,-24.2,91,,
Upper Scorpius,203850795,16 25 17.33,-24 41 36.9,16.04,10.7,-6.95,2.05,-10.96,2.06,9.8,1.8,1,-12,-24.3,15,,
Upper Scorpius,203853503,15 55 45.33,-24 40 57.3,9.21,7.94,-20.06,0.1,-34.65,0.05,9.3,0.3,0,-14,-23.6,85,,
Upper Scorpius,203856109,16 09 51.98,-24 40 19.7,16.69,12.13,-14.94,2.51,-22.9,2.51,5.5,1,1,-13.1,-24,88,,
Upper Scorpius,203857254,16 25 22.49,-24 40 03.9,16.56,11.76,-8.55,2.06,-14.49,2.06,4.5,0.8,1,-12,-24.3,11,,
Upper Scorpius,203859264,16 49 34.70,-24 39 34.6,8.54,7.43,-1,0.91,-28.37,0.59,8,0.7,0,-10.4,-24.8,83,,
Upper Scorpius,203860131,16 07 36.51,-24 39 22.2,13.3,10,-19.44,2.09,-24.42,2.09,4.7,0.9,1,-13.2,-23.9,49,,
Upper Scorpius,203866877,15 55 43.14,-24 37 43.5,16.81,12.17,-26.82,2.1,-33.99,2.1,6.5,1.2,1,-14,-23.6,45,,
Upper Scorpius,203868400,16 04 29.22,-24 37 21.3,10.87,9.39,-11.4,1.57,-9.64,0.87,5.8,0.3,0,-13.4,-23.8,18,,
Upper Scorpius,203868608,16 17 18.99,-24 37 18.7,15.38,10.76,-7.76,2.09,-20.08,2.09,9.9,1.8,1,-12.5,-24.1,86,,
Upper Scorpius,203869829,16 20 38.48,-24 37 01.6,13.66,9.6,-4.9,2.24,-17.92,2.23,9.3,1.7,1,-12.3,-24.2,69,,
Upper Scorpius,203876897,16 15 08.08,-24 35 18.5,8.29,7.06,-9.86,0.4,-22.28,0.44,6.8,0.4,0,-12.7,-24.1,98,,
Upper Scorpius,203890834,15 56 03.73,-24 31 54.5,,11.34,-7.4,3.9,-20.1,3.9,19.9,3.7,4,-14,-23.6,37,,
Upper Scorpius,203891877,16 28 13.71,-24 31 39.1,,13.82,-8.2,5,-24,5,17.4,3.2,4,-11.8,-24.3,58,,
Upper Scorpius,203891886,16 25 49.05,-24 31 39.1,19.29,9.49,-17.51,3.27,-32.51,3.26,6.2,1.1,1,-12,-24.3,87,,
Upper Scorpius,203892828,15 55 53.21,-24 31 25.2,15.97,11.86,-11.95,2.1,-19.69,2.1,4.7,0.9,1,-14,-23.6,57,,
Upper Scorpius,203899018,16 24 43.42,-24 29 55.5,15.58,10.5,-12.77,2.05,-37.26,2.05,9.2,1.7,1,-12,-24.3,84,,
Upper Scorpius,203904213,16 27 55.25,-24 28 39.6,,10.79,-16.1,5.3,-19.5,5.3,91,16.8,4,-11.8,-24.3,44,,
Upper Scorpius,203910995,16 17 32.24,-24 26 59.8,14.81,10.49,-5.93,2.09,-30.6,2.09,8.4,1.5,1,-12.5,-24.1,89,,
Upper Scorpius,203915140,16 07 21.60,-24 25 58.5,11.26,8.88,-5.66,0.98,-14.88,0.98,5,0.9,1,-13.2,-23.9,17,,
Upper Scorpius,203919192,16 23 21.83,-24 24 58.0,12.01,8.76,-14.78,1.17,-23.55,1.18,7.9,1.5,1,-12.1,-24.2,96,,
Upper Scorpius,203920102,16 04 14.74,-24 24 43.4,15.85,11.68,-11.38,2.09,-26.46,2.09,5.3,1,1,-13.4,-23.8,86,,
Upper Scorpius,203920801,15 57 38.80,-24 24 33.0,9.67,8.21,-16.99,1.06,-26.43,0.35,6.8,0.3,0,-13.9,-23.7,98,,
Upper Scorpius,203925874,16 17 34.56,-24 23 16.1,15.8,11.57,-11.75,2.09,-26.85,2.09,4.7,0.9,1,-12.5,-24.1,64,,
Upper Scorpius,203926358,16 21 07.88,-24 23 08.7,12.64,9.05,-17.21,2.23,-11.44,2.23,9.6,1.8,1,-12.3,-24.2,25,,
Upper Scorpius,203939508,16 22 12.00,-24 19 49.3,13.1,9.79,-5.17,2.26,-13.33,2.24,5.3,1,1,-12.2,-24.2,17,,
Upper Scorpius,203943710,16 25 00.63,-24 18 44.3,16.92,10.73,-4.49,2.46,-27.64,2.46,13.8,2.5,1,-12,-24.3,66,,
Upper Scorpius,203945512,16 27 13.73,-24 18 16.9,,9.29,-29,6.7,-40.7,6.7 1,96.5,36.2,4,-11.9,-24.3,26,,
Upper Scorpius,203947055,16 25 31.98,-24 17 52.4,17.17,11.27,-7.71,2.63,-22.52,2.74,11,2,1,-12,-24.3,88,,
Upper Scorpius,203950167,16 23 09.23,-24 17 05.2,14.02,8.07,-8.07,2.23,-25.02,2.23,24.7,4.5,1,-12.1,-24.2,42,,
Upper Scorpius,203951969,16 47 28.54,-24 16 36.9,13.26,9.96,-8.92,2.21,-26.24,2.21,5.1,0.9,1,-10.5,-24.7,81,,
Upper Scorpius,203954277,16 28 10.21,-24 16 01.2,12.29,7.97,-14.94,2.25,-23.35,2.25,22.6,4.2,1,-11.8,-24.3,51,,
Upper Scorpius,204001352,16 49 22.20,-24 03 47.0,,12.62,-19.6,5,-34,5,23.1,4.3,4,-10.4,-24.7,21,,
Upper Scorpius,204022485,16 47 46.53,-23 58 27.5,7.7,6.36,-11.17,0.05,-19.45,0.04,4.7,0.6,0,-10.5,-24.7,45,,
Upper Scorpius,204027147,16 46 24.46,-23 57 22.7,13.74,9.98,-7.5,7.7,-12.1,5,5.9,1.1,1,-10.6,-24.6,46,,
Upper Scorpius,204043388,15 56 09.07,-23 53 36.1,8.15,7.29,-23.08,0.37,-34.13,0.42,9.2,0.5,0,-14,-23.6,81,,
Upper Scorpius,204060981,16 10 56.19,-23 49 28.9,13.48,9.47,-11.47,2.29,-27.32,2.29,10.4,1.9,1,-13,-23.9,94,,
Upper Scorpius,204077926,15 55 30.60,-23 45 21.3,16.32,12.12,-15.19,2.5,-26.19,2.5,4,0.7,1,-14,-23.6,14,,
Upper Scorpius,204079630,16 04 19.17,-23 44 56.3,9.34,8.19,-18.77,1.11,-15.4,0.62,6.3,0.3,0,-13.4,-23.8,75,,
Upper Scorpius,204083786,16 16 17.26,-23 43 56.4,12.27,9.25,-20.53,1.97,-16.39,1.97,5.3,1,1,-12.6,-24,31,,
Upper Scorpius,204087208,15 59 17.85,-23 43 05.7,,11.37,-10.7,3.8,-19.2,3.8,7.2,1.3,4,-13.8,-23.6,91,,
Upper Scorpius,204093170,15 56 43.73,-23 41 39.8,,12.06,-7.7,5.1,-19.9,5.1,5.2,1,4,-13.9,-23.6,64,,
Upper Scorpius,204099505,16 17 21.18,-23 40 08.6,15.9,11.59,-9.53,2.11,-23.99,2.11,5.2,1,1,-12.5,-24,84,,
Upper Scorpius,204104740,15 56 27.62,-23 38 52.1,12.84,9.11,-7.89,2.28,-22.87,2.28,9.9,1.8,1,-13.9,-23.6,89,,
Upper Scorpius,204108293,15 59 11.36,-23 38 00.2,18.27,13.21,-10.37,3.55,-27.78,3.55,4.5,0.8,1,-13.8,-23.6,47,,
Upper Scorpius,204121113,16 09 58.63,-23 34 55.9,12.1,8.93,-8.53,2.29,-23.9,2.29,7,1.3,1,-13,-23.9,94,,
Upper Scorpius,204122161,16 03 50.41,-23 34 41.1,13.14,9.7,-10.8,2.29,-21.13,2.29,6,1.1,1,-13.4,-23.7,92,,
Upper Scorpius,204134902,16 27 18.96,-23 31 38.0,11.81,8.61,-11.39,1.59,-28.04,1.58,8.4,1.5,1,-11.8,-24.2,96,,
Upper Scorpius,204137184,16 02 05.18,-23 31 06.9,14.82,10.67,-10.68,2.09,-23.06,2.09,6.4,1.2,1,-13.5,-23.7,94,,
Upper Scorpius,204142243,16 22 24.96,-23 29 55.1,14.75,9.58,-11.34,2.33,-34.51,2.33,15.9,2.9,1,-12.2,-24.1,61,,
Upper Scorpius,204144407,16 16 56.10,-23 29 25.3,,9.02,-8.2,1.7,-19.4,1.7,12.5,2.3,2,-12.5,-24,76,,
Upper Scorpius,204154736,16 08 23.09,-23 26 56.2,12.94,9.59,-8.62,2.29,-22.5,2.29,5.6,1,1,-13.1,-23.8,88,,
Upper Scorpius,204161056,16 25 42.90,-23 25 26.6,13.87,9.2,-14.54,3.39,-30.58,3.39,11.2,2.1,1,-11.9,-24.2,90,,
Upper Scorpius,204161083,16 29 29.95,-23 25 26.3,12.32,9.3,-11.3,1.05,-9.96,1.05,6,1.1,1,-11.7,-24.3,10,,
Upper Scorpius,204167344,16 01 25.04,-23 23 57.0,11.07,8.33,-6.81,0.94,-11.47,1.05,7.1,1.3,1,-13.6,-23.7,17,,
Upper Scorpius,204168477,16 19 51.87,-23 23 40.8,,10.79,-9.9,3.9,-25.4,3.9,45.1,8.3,4,-12.3,-24.1,33,,
Upper Scorpius,204178534,16 02 12.80,-23 21 20.2,15.83,11.68,-8.14,2.09,-24.34,2.09,5.1,0.9,1,-13.5,-23.7,76,,
Upper Scorpius,204179973,16 36 06.05,-23 20 59.7,11.56,7.86,-23.72,1.1,-24.59,1.2,14.6,2.7,1,-11.2,-24.4,28,,
Upper Scorpius,204180473,16 03 45.03,-23 20 52.9,14.28,10.51,-12.04,2.09,-23.98,2.09,5.8,1.1,1,-13.4,-23.7,93,,
Upper Scorpius,204184435,16 12 52.66,-23 19 56.0,11.65,9.04,-9.18,1,-24.62,1.11,4.9,0.9,1,-12.8,-23.9,78,,
Upper Scorpius,204185325,16 36 27.61,-23 19 43.8,12.48,9.03,-1.98,2.34,-12.65,2.34,8.1,1.5,1,-11.2,-24.4,17,,
Upper Scorpius,204185983,16 25 52.83,-23 19 35.0,12.34,7.87,-8.77,2.35,-27.31,2.35,19.8,3.6,1,-11.9,-24.2,60,,
Upper Scorpius,204187225,16 14 19.59,-23 19 18.1,13.76,10.22,-19.44,2.11,-13.59,2.11,5.4,1,1,-12.7,-24,23,,
Upper Scorpius,204187469,16 25 10.51,-23 19 14.8,12.24,7.51,-13.58,2.35,-32.94,2.35,21.6,4,1,-12,-24.2,44,,
Upper Scorpius,204190866,15 59 00.73,-23 18 26.7,13.94,10.21,-11.64,2.13,-9.54,2.13,5.9,1.1,1,-13.8,-23.6,16,,
Upper Scorpius,204193196,15 57 53.86,-23 17 53.2,15.36,11.32,-13.04,2.11,-26.93,2.11,5.1,0.9,1,-13.8,-23.6,81,,
Upper Scorpius,204193996,15 57 53.97,-23 17 41.7,12.56,9.45,-10.51,2.29,-18.97,2.29,5.2,1,1,-13.8,-23.6,76,,
Upper Scorpius,204194822,16 26 46.20,-23 17 30.3,11.93,8.57,-28.2,2.89,-30.02,2.77,9.5,1.7,1,-11.9,-24.2,47,,
Upper Scorpius,204195987,16 22 44.94,-23 17 13.4,,12.25,-16,5.4,-32.2,5.4,29.2,5.4,4,-12.1,-24.1,26,,
Upper Scorpius,204206295,16 26 47.43,-23 14 50.9,12.71,8.62,-8.52,2.35,-25.14,2.35,11.4,2.1,1,-11.9,-24.2,90,,
Upper Scorpius,204206497,16 16 40.37,-23 14 48.2,13.53,9.82,-18.9,2.1,-17.1,1.9,7.1,1.3,1,-12.5,-24,78,,
Upper Scorpius,204211116,16 21 41.99,-23 13 43.2,15.98,10.96,-9.61,2.15,-30.22,2.15,10.7,2,1,-12.2,-24.1,91,,
Upper Scorpius,204212486,16 10 11.64,-23 13 24.0,12.68,9.07,-11.82,1.22,-26.18,1.24,8.4,1.5,1,-13,-23.9,96,,
Upper Scorpius,204217530,16 11 15.96,-23 12 14.6,8.86,7.77,-10.93,0.75,-23.23,0.63,6.4,0.3,0,-12.9,-23.9,98,,
Upper Scorpius,204221888,15 56 39.21,-23 11 12.9,11.89,9.24,-6.89,2.24,-14.14,2.24,4.7,0.9,1,-13.9,-23.5,14,,
Upper Scorpius,204223197,16 26 36.64,-23 10 55.6,13.13,9.21,-12.86,2.36,-22.23,2.36,9.5,1.7,1,-11.9,-24.2,94,,
Upper Scorpius,204226647,16 20 51.12,-23 10 06.4,10.73,7.22,-3.69,1.07,-21.02,1.14,17.8,3.3,1,-12.3,-24.1,23,,
Upper Scorpius,204227785,15 55 02.16,-23 09 49.9,14.79,10.75,-10,5.7,-51.7 1,1.3,6,1.1,1,-14,-23.5,58,,
Upper Scorpius,204230299,16 24 36.34,-23 09 13.8,12.38,9.58,-22.62,2.02,-19.19,2.66,5.1,0.9,1,-12,-24.2,23,,
Upper Scorpius,204230890,16 03 59.13,-23 09 05.6,12.93,9.53,-13.85,2.24,-29.04,2.24,6.5,1.2,1,-13.4,-23.7,95,,
Upper Scorpius,204231426,16 25 48.99,-23 08 58.0,13.84,10.2,-15.27,2.15,-31.89,2.15,6.1,1.1,1,-11.9,-24.2,89,,
Upper Scorpius,204236173,16 22 57.92,-23 07 50.3,12.33,8.51,-9.76,2.36,-31.37,2.36,13.1,2.4,1,-12.1,-24.1,82,,
Upper Scorpius,204241221,16 16 53.38,-23 06 37.7,8.51,7.34,-7.68,0.09,-23.64,0.05,6.4,0.3,0,-12.5,-24,93,,
Upper Scorpius,204242152,16 07 23.76,-23 06 24.0,13.6,9.85,-11.02,2.24,-23.44,2.24,7.4,1.4,1,-13.2,-23.8,96,,
Upper Scorpius,204244466,16 21 56.78,-23 05 50.6,13.89,10.19,-13.98,2.16,-16.02,2.14,5.8,1.1,1,-12.2,-24.1,73,,
Upper Scorpius,204246759,16 03 33.80,-23 05 19.1,11.79,9.05,-11.4,2.24,-23.06,2.24,5.1,0.9,1,-13.4,-23.7,84,,
Upper Scorpius,204259310,16 13 09.83,-23 02 18.4,,11.76,-17.5,5,-20.6,5,6.2,1.1,4,-12.8,-23.9,88,,
Upper Scorpius,204260042,16 19 50.93,-23 02 08.2,16.44,12.14,-16.12,2.14,-29.48,2.14,4.7,0.9,1,-12.3,-24,53,,
Upper Scorpius,204260173,16 25 25.53,-23 02 06.2,12.79,9.32,-25.17,2.36,-26.63,2.36,7.7,1.4,1,-11.9,-24.2,68,,
Upper Scorpius,204260890,16 21 33.97,-23 01 55.9,12.9,9.23,-4.02,2.34,-17.56,2.33,8.8,1.6,1,-12.2,-24.1,66,,
Upper Scorpius,204262368,16 01 26.53,-23 01 34.4,15.22,11.18,-9.35,2.05,-24.33,2.05,5,0.9,1,-13.6,-23.6,76,,
Upper Scorpius,204265204,16 23 49.47,-23 00 54.0,12.42,9.19,-7.82,1.77,-13.3,1.74,7.2,1.3,1,-12,-24.1,50,,
Upper Scorpius,204268916,16 24 35.20,-23 00 02.9,15.03,10.99,-12.49,2.15,-28.41,2.15,5.9,1.1,1,-12,-24.1,93,,
Upper Scorpius,204269918,15 56 23.40,-22 59 49.1,16.17,11.62,-14.66,2.05,-27.15,2.05,7.5,1.4,1,-13.9,-23.5,96,,
Upper Scorpius,204271115,16 02 23.57,-22 59 33.2,15.32,11.03,-7.79,2.05,-27,2.05,7.6,1.4,1,-13.5,-23.7,93,,
Upper Scorpius,204276894,16 34 39.22,-22 58 14.8,10.91,5.74,-19.77,2.35,-16.72,2.35,65.9,12.1,1,-11.3,-24.3,15,,
Upper Scorpius,204287798,16 20 26.09,-22 55 42.9,16.48,11.84,-7.74,2.14,-26.88,2.15,6.6,1.2,1,-12.3,-24,94,,
Upper Scorpius,204289171,16 23 43.33,-22 55 23.1,17.6,12.2,-6.13,2.78,-15.73,2.64,5.5,1,1,-12,-24.1,50,,
Upper Scorpius,204292739,15 55 36.25,-22 54 31.8,11.16,8.64,-6.06,2.49,-11.62,2.49,5.9,1.1,1,-14,-23.5,20,,
Upper Scorpius,204294596,16 28 07.85,-22 54 04.5,12.18,9.22,-6.29,1.22,-18.24,1.22,6.6,1.2,1,-11.7,-24.2,82,,
Upper Scorpius,204295293,16 24 12.37,-22 53 54.7,14.8,10.8,-14.18,2.15,-24.28,2.15,5.6,1,1,-12,-24.1,90,,
Upper Scorpius,204296148,16 24 51.80,-22 53 42.8,16.07,10.99,-12.53,2.64,-27.41,2.64,13.3,2.4,1,-12,-24.1,88,,
Upper Scorpius,204299578,16 15 15.19,-22 52 53.8,16.33,12.01,-7.09,2.07,-30.68,2.07,5.2,1,1,-12.6,-23.9,65,,
Upper Scorpius,204303682,16 36 36.47,-22 51 54.6,11.34,8.02,-14.31,1.21,-25.75,1.04,11.9,2.2,1,-11.2,-24.4,91,,
Upper Scorpius,204309340,16 35 24.48,-22 50 32.7,,14.73,-2.1,4.2,-10.8,4.2,8.2,1.5,4,-11.3,-24.3,25,,
Upper Scorpius,204321142,16 22 35.30,-22 47 43.4,,10.52,-8.6,3.9,-28.9,3.9,60.5,11.2,4,-12.1,-24.1,28,,
Upper Scorpius,204329402,16 29 43.26,-22 45 44.9,11.35,7.74,-12.34,1.02,-20.5,1.02,14,2.6,1,-11.6,-24.2,80,,
Upper Scorpius,204329690,16 22 01.95,-22 45 41.0,,10.88,-16.3,5,-29.1,5,52.3,9.6,4,-12.2,-24.1,27,,
Upper Scorpius,204345402,16 11 47.55,-22 41 54.9,15,11.08,-8.83,2.07,-20.58,2.07,4.5,0.8,1,-12.8,-23.8,46,,
Upper Scorpius,204346718,16 21 16.81,-22 41 36.7,16.97,12.22,-10.04,2.6,-23.35,2.6,6,1.1,1,-12.2,-24,93,,
Upper Scorpius,204348630,16 16 02.95,-22 41 09.1,14.84,10.77,-15.19,2.07,-19.19,2.07,6.8,1.3,1,-12.6,-23.9,92,,
Upper Scorpius,204356847,16 02 40.09,-22 39 13.4,15.54,11.38,-10.29,2.05,-24.25,2.05,5.7,1,1,-13.5,-23.6,91,,
Upper Scorpius,204360645,16 03 22.78,-22 38 20.6,15.35,11.17,-15.63,2.05,-30.74,2.05,6,1.1,1,-13.4,-23.7,91,,
Upper Scorpius,204360807,16 21 57.40,-22 38 18.2,14.98,10.13,-3.1,2.14,-33.93,2.14,15.5,2.9,1,-12.2,-24.1,24,,
Upper Scorpius,204364130,16 19 54.97,-22 37 32.3,16.01,11.46,-15.83,2.14,-25.88,2.14,8,1.5,1,-12.3,-24,96,,
Upper Scorpius,204374147,16 22 34.21,-22 35 12.4,12.48,8.54,-13.29,2.36,-27.02,2.36,13.8,2.5,1,-12.1,-24.1,87,,
Upper Scorpius,204374716,16 22 30.40,-22 35 04.3,,10.82,-15.6,3.9,-19.3,3.9,49.2,9.1,4,-12.1,-24.1,21,,
Upper Scorpius,204376071,16 04 10.12,-22 34 45.4,15.84,11.55,-10.93,2.05,-20.36,2.05,6.2,1.1,1,-13.4,-23.7,92,,
Upper Scorpius,204377731,16 32 32.55,-22 34 21.4,13.84,9.83,-5.3,2.35,-16.57,2.35,7.8,1.4,1,-11.4,-24.3,73,,
Upper Scorpius,204377821,16 26 39.66,-22 34 20.1,15.04,10.49,-16.47,2.15,-23.04,2.15,9.3,1.7,1,-11.8,-24.1,93,,
Upper Scorpius,204403575,16 09 50.94,-22 28 15.6,11.51,9.32,-12.88,1.58,-39.24,0.88,6.6,0.3,0,-13,-23.8,24,,
Upper Scorpius,204408707,16 20 22.91,-22 27 04.1,14.12,10.18,-12.41,2.14,-20.33,2.14,7,1.3,1,-12.3,-24,94,,
Upper Scorpius,204416606,16 34 28.78,-22 25 12.7,11.63,8.08,-10.69,2.35,-16.53,2.35,12.5,2.3,1,-11.3,-24.3,66,,
Upper Scorpius,204417649,16 02 25.98,-22 24 57.5,15.84,11.64,-9.02,2.05,-23.54,2.05,5.2,1,1,-13.5,-23.6,82,,
Upper Scorpius,204419255,16 09 58.05,-22 24 34.9,7.64,6.88,-10.38,0.38,-25.84,0.39,6.9,0.3,0,-13,-23.8,98,,
Upper Scorpius,204422598,16 22 24.22,-22 23 48.7,15.71,11.24,-17.64,2.15,-27.21,2.15,7.1,1.3,1,-12.1,-24,94,,
Upper Scorpius,204426847,16 14 53.33,-22 22 49.1,7.37,7.03,-17.08,0.04,-22.65,0.03,5.5,0.4,0,-12.6,-23.9,10,,
Upper Scorpius,204428210,16 24 45.15,-22 22 29.5,12.22,9.11,-6.58,1.05,-13.95,1.05,6.2,1.1,1,-12,-24.1,42,,
Upper Scorpius,204429168,16 03 06.38,-22 22 15.9,11.38,8.67,-16.84,2.24,-10.86,2.24,6.4,1.2,1,-13.4,-23.6,32,,
Upper Scorpius,204434699,15 57 39.35,-22 20 57.4,15.61,11.5,-14.43,2.09,-23.93,2.09,4.9,0.9,1,-13.8,-23.5,78,,
Upper Scorpius,204435603,16 01 49.51,-22 20 45.2,16.91,12.42,-7.93,2.05,-23.17,2.05,4.8,0.9,1,-13.5,-23.6,63,,
Upper Scorpius,204435866,16 19 23.93,-22 20 41.3,16.34,11.9,-10.53,2.19,-27.83,2.24,5.3,1,1,-12.3,-24,85,,
Upper Scorpius,204438578,16 01 16.80,-22 20 02.2,11.23,8.62,-12.34,1.03,-11.53,0.97,6.4,1.2,1,-13.5,-23.6,38,,
Upper Scorpius,204447226,16 39 43.44,-22 17 59.4,10.16,8.68,-17.63,1.51,-22.98,0.93,8.4,0.6,0,-11,-24.4,90,,
Upper Scorpius,204451363,15 54 39.32,-22 17 01.5,14.74,10.7,-12.17,2.1,-22.4,2.1,6,1.1,1,-14,-23.4,94,,
Upper Scorpius,204462113,16 24 55.33,-22 14 28.6,13.98,10.22,-5.8,3.4,-27,2.3,7.4,1.4,1,-11.9,-24.1,93,,
Upper Scorpius,204462739,16 16 00.81,-22 14 18.8,15.35,10.98,-10.46,2.07,-27.74,2.07,9.3,1.7,1,-12.5,-23.9,95,,
Upper Scorpius,204465247,16 11 44.91,-22 13 41.9,11,8.11,-3.62,1.05,-15.92,1.01,8.5,1.6,1,-12.8,-23.8,38,,
Upper Scorpius,204469527,16 24 31.29,-22 12 39.8,14.69,10.35,-7.74,2.16,-18.19,2.15,7.8,1.4,1,-12,-24.1,87,,
Upper Scorpius,204469985,16 41 30.94,-22 12 33.6,12.75,9.53,-10.52,2.32,-16.75,2.32,6,1.1,1,-10.8,-24.4,80,,
Upper Scorpius,204471912,16 21 41.26,-22 12 05.6,14,9.94,-13.72,2.33,-27.31,2.33,9.4,1.7,1,-12.2,-24,95,,
Upper Scorpius,204475702,15 58 29.63,-22 11 12.0,12.12,8.82,-8.5,2.24,-23.68,2.24,7.5,1.4,1,-13.7,-23.5,94,,
