#ticID,gaiaID,ra,dec,p,pErr,t0Fit,t0FitErr,periodBLS,duration,durationErr,denFit,denFitErr,u1,u1Err,u2,u2Err,const,constErr,chir,deltarho,trdepth,rmsoot,ar,arErr,b,bErr,i,iErr,t12t14,t12t14Err,rpj,rpjErr,rpe,rpeErr,rank1,rank2,rank3,rank4,prf,pd,peta,t0Lin,t0LinErr,periodLin,periodLinErr,alpha,beta,teff,teffErr,radius,radiusErr,mass,massErr,rho,rhoErr,contratio,tmag,vmag,gmag,rv,rvErr,nrv,srv,gofAl,astroExcess,astroExcessSig,snI,snII,snIII,snOE,snOEfit,r2oot,q,sde,sdeAl,p2pio,p2ps,r,ntr,apnum,btier,bitmask,mult
146652799,4947664271859840256,42.5706896797784,-42.8306710684265,0.142,0.01,1376.6968,0.001,19.78227,0.212,0.006,0.74,0.08,1.57,0.14,-0.19,0.21,0.000172,0.00011,1.126,6.569,17540.0,0.0009019999999999999,24.88,0.7,0.78,0.02,88.22,0.09,0.26,0.04,2.63,0.31,28.86,3.43,1,1,1,1,98.8,91.06,77.37,1376.7091,0.003,19.778470000000002,0.00139,-0.004772,0.008796,6068.0,132.66,1.86,0.09,1.13,0.15,0.17,0.04,66.89,11.610999999999999,11.98,12.005,,,,,7.733,0.0,0.0,53.931000000000004,0.649,5.824,0.452,0.0,0.016,0.005,5.172000000000001,3.122,2.4530000000000003,1.012,2.204,3,1,4,0,1
142305141,4948394244501606912,41.148595848912,-42.451167969039396,0.248,0.093,1382.3225,0.0003,1.9605299999999999,0.062,0.002,2.99,0.51,-1.41,1.96,0.38,0.0,3.7e-05,0.000252,0.845,1.538,45891.0,0.002388,8.47,0.35,0.93,0.11,83.73,0.52,0.5,0.0,1.26,0.67,13.81,7.39,1,1,1,1,100.0,82.24,88.5,1382.3244,0.0016,1.9604700000000002,0.00018999999999999998,-0.000993,0.00035299999999999996,3399.0,157.0,0.51,0.07,0.51,0.02,3.82,0.19,0.0,13.542,15.82,14.767999999999999,,,,,19.534000000000002,0.368,27.4,66.67,0.315,1.725,1.472,0.355,0.024,0.021,11.244000000000002,6.55,2.4619999999999997,1.078,0.972,13,1,5,0,1
279327604,6567569977058424448,332.5530917898796,-45.0496139854527,0.055,0.021,1325.2568,0.001,1.42685,0.05,0.007,0.65,0.72,0.25,0.3,-0.17,1.4,8e-06,6.5e-05,1.0090000000000001,0.26,2786.0,0.000535,4.13,1.62,0.95,0.04,76.68,3.06,0.5,0.14,0.56,0.25,6.15,2.71,1,1,1,1,98.8,94.05,79.36,1325.2519,0.0022,1.42688,0.00026000000000000003,0.0013449999999999998,0.00048600000000000005,5309.5,123.99,1.02,0.06,0.91,0.11,0.85,0.21,10.13,11.245,12.187000000000001,11.732000000000001,41.47,4.573,12.0,12.636,42.433,0.362,54.8,18.215999999999998,0.522,2.549,1.444,0.10099999999999999,0.001,0.022000000000000002,12.401,7.162999999999999,1.4180000000000001,1.024,0.502,12,1,5,1,1
143257768,6660763547542804352,293.3897525681634,-45.8916346365753,0.102,0.007,1656.4575,0.0006,1.66235,0.131,0.004,0.6,0.1,0.33,1.08,-0.01,1.48,6.1e-05,9.4e-05,0.995,2.6319999999999997,11709.0,0.001518,4.45,0.07,0.01,0.15,89.94,0.0,0.05,0.04,1.64,0.2,17.94,2.13,1,1,1,1,100.0,98.8,46.17,1656.4569,0.002,1.66241,0.00022,-0.001166,0.000384,6152.0,131.44,1.61,0.09,1.17,0.17,0.28,0.07,214.0,11.202,11.732999999999999,11.607000000000001,-0.953,1.4880000000000002,3.0,2.051,5.81,0.0,0.0,52.931999999999995,1.235,1.776,0.76,0.10099999999999999,0.002,0.07400000000000001,8.238,4.677,0.972,1.0190000000000001,1.6969999999999998,14,2,1,0,1
235067594,4802050793032731136,85.85974786012571,-45.657786937332894,0.065,0.007,1430.6518,0.0009,8.29504,0.125,0.007,1.19,0.56,0.92,0.54,0.15,0.68,8e-06,4.2e-05,0.978,0.228,4284.0,0.000489,16.28,1.81,0.73,0.06,87.41,0.5,0.11,0.07,0.62,0.1,6.8,1.1,1,1,1,1,96.6,97.89,64.57,1430.6514,0.0027,8.29477,0.0006,-0.0015300000000000001,0.001282,5334.7,123.67,0.96,0.05,0.92,0.12,1.05,0.25,2.74,11.342,12.055,11.837,77.369,0.91,11.0,2.39,5.4110000000000005,0.0,1.89e-15,35.38,4.842,4.842,0.591,0.10099999999999999,0.017,0.011000000000000001,8.009,5.285,1.155,0.997,0.583,6,2,4,0,1
235078021,4802161568829551616,86.42766501761999,-45.029229132112704,0.039,0.005,1434.3821,0.0017,5.21864,0.086,0.004,4.31,1.32,2.88,1.38,-4.79,1.92,4.7e-05,6.3e-05,1.018,2.431,1439.0,0.000633,18.37,0.89,0.43,0.14,88.66,0.38,0.03,0.03,0.38,0.07,4.21,0.77,1,1,1,1,98.4,76.87,77.69,1434.3815,0.0033,5.2188099999999995,0.0005200000000000001,-0.001266,0.0009939999999999999,5688.0,133.42,0.99,0.05,1.01,0.13,1.04,0.23,1.41,11.812999999999999,12.442,12.277999999999999,-7.071000000000001,1.6219999999999999,7.0,3.4160000000000004,1.995,0.0,0.0,10.132,0.413,2.88,0.866,0.47100000000000003,0.001,0.013999999999999999,7.792999999999999,5.808,1.421,1.006,0.348,9,2,3,0,1
151628217,4801079301494122240,88.6084818027157,-46.42115466845429,0.107,0.033,1437.0935,0.0002,1.11111,0.092,0.001,0.09,0.01,-0.27,2.0,-2.27,1.66,4.1e-05,2.3e-05,0.8190000000000001,1.2819999999999998,8911.0,0.000679,1.82,0.07,1.0,0.04,56.62,1.79,0.5,0.0,2.15,0.76,23.64,8.37,1,1,1,1,92.2,77.39,68.73,1437.0883,0.0003,1.11117,1e-05,-0.00014099999999999998,1.3000000000000001e-05,6060.0,133.5,2.02,0.1,1.13,0.15,0.14,0.03,29.39,11.085999999999999,11.879000000000001,11.499,14.602,0.88,9.0,2.09,5.4270000000000005,0.0,0.0,117.44,0.113,1.148,7.337000000000001,0.664,0.005,0.05,15.875,9.934,1.776,1.064,1.746,60,2,5,0,1
144164538,4831864531856348416,61.182317901065595,-47.16615932260321,0.163,0.003,1382.2271,0.0004,3.12846,0.09,0.003,2.7,0.76,-0.12,0.44,0.34,0.0,0.000138,0.000165,1.0,0.45299999999999996,27429.0,0.002263,11.18,0.65,0.58,0.07,87.0,0.66,0.17,0.04,1.04,0.18,11.41,2.02,0,0,0,1,100.0,88.39,76.33,1382.2272,0.0005,3.12849,2.9999999999999997e-05,-0.000103,5.6999999999999996e-05,3792.0,157.0,0.64,0.08,0.62,0.02,2.35,0.14,2.73,13.64,15.323,14.642999999999999,,,,,2.32,0.112,2.03,69.96300000000001,0.046,1.75,0.615,0.47100000000000003,0.0,0.022000000000000002,13.372,7.797000000000001,1.264,1.0,1.0090000000000001,16,1,3,4,1
160148385,4990044668377961984,1.0465695783205,-47.3606352081534,0.102,0.009,1354.3243,0.0005,3.4239699999999997,0.103,0.004,0.51,0.12,-0.45,3.21,-2.75,3.52,9e-05,0.000109,0.9570000000000001,0.998,14410.0,0.0008640000000000001,6.82,0.32,0.89,0.03,82.48,0.42,0.41,0.02,1.13,0.16,12.44,1.8,1,1,1,1,100.0,89.49,91.64,1354.3183,0.0005,3.42544,0.00011,-2.8999999999999997e-05,0.000225,5560.0,128.76,1.12,0.06,0.98,0.12,0.7,0.15,0.13,11.912,12.569,12.383,-0.9,1.013,10.0,2.541,3.696,0.0,0.0,60.592,0.643,1.4909999999999999,1.197,0.23600000000000002,0.015,0.02,7.829,4.402,1.122,1.016,1.284,6,2,5,0,1
130469151,5509464170479753728,104.83006267622291,-47.759125439863205,0.082,0.074,1468.294,0.0011,2.4034299999999997,0.078,0.006,0.34,0.17,-0.12,1.16,-0.31,1.86,5.8e-05,9.9e-05,1.016,0.778,5397.0,0.000978,4.7,0.65,0.97,0.12,78.06,1.41,0.5,0.07,1.49,1.42,16.31,15.58,1,1,1,0,98.8,90.1,56.4,1468.3008,0.0032,2.4029599999999998,0.00018,-0.00016,0.000315,6258.0,137.7,1.82,0.09,1.22,0.18,0.2,0.05,2.86,12.308,12.901,12.714,,,,,4.994,0.0,0.193,23.563000000000002,0.19399999999999998,2.0869999999999997,0.048,0.115,0.084,0.021,13.152000000000001,8.007,1.587,1.02,1.219,14,2,5,4,1
170361401,5557755167848371456,103.0190703237817,-46.758695784228706,0.028,0.003,1467.6584,0.0016,1.09451,0.067,0.006,0.56,0.62,0.22,0.0,0.31,0.0,3e-06,2.4e-05,1.006,0.513,771.0,0.000536,3.27,0.72,0.82,0.05,75.57,3.63,0.07,0.12,0.49,0.07,5.43,0.78,1,1,1,1,82.2,99.7,50.08,1467.6611,0.0033,1.09439,9e-05,-0.001709,0.000153,6472.0,130.81,1.78,0.08,1.32,0.2,0.23,0.05,3.27,11.305,11.940999999999999,11.671,-6.81,0.8959999999999999,11.0,2.353,17.402,0.093,3.79,12.515,0.77,2.282,0.109,0.0,0.002,0.065,15.505999999999998,10.37,1.113,1.0090000000000001,0.441,55,2,5,0,1
170434745,5557766850159312128,103.5161640394812,-46.65970327742579,0.045,0.006,1468.2052,0.0012,1.22804,0.033,0.004,4.0,8.78,0.39,0.0,0.23,0.0,-9e-06,6.8e-05,1.005,0.292,1779.0,0.000932,6.83,2.66,0.87,0.03,82.7,2.27,0.15,0.15,0.38,0.07,4.19,0.79,1,1,1,1,86.8,98.98,58.63,1468.2057,0.0021,1.22811,7e-05,0.0010890000000000001,0.000117,5223.0,129.11,0.85,0.05,0.89,0.11,1.44,0.34,1.52,11.943,12.725999999999999,12.494000000000002,-6.843,1.4469999999999998,10.0,3.64,6.672000000000001,0.0,0.0,10.839,0.156,2.524,0.769,0.303,0.0,0.026000000000000002,16.52,9.017000000000001,1.177,1.01,0.318,47,1,5,0,1
139877968,6562542357061558528,326.3411744848329,-48.13380501364139,0.121,0.044,1314.8204,0.0015,18.61544,0.16,0.009,0.66,0.2,0.65,0.87,-0.4,1.55,-1.8e-05,0.000128,0.97,1.166,10633.0,0.0009400000000000001,22.96,1.55,0.93,0.07,87.67,0.19,0.5,0.06,1.2,0.5,13.14,5.49,1,1,1,1,99.8,95.77,73.66,1314.7852,0.0,18.6226,0.0,0.0,0.0,5654.49,119.51,0.99,0.05,1.0,0.12,1.02,0.23,0.97,12.168,12.743,12.606,-45.93600000000001,1.643,20.0,5.849,8.772,0.0,0.0,28.295,0.496,3.0989999999999998,0.785,0.016,0.001,0.005,4.298,2.863,1.65,1.021,0.9520000000000001,2,1,5,0,1
401125028,5325498111172934784,134.9576233848015,-48.4884928731135,0.105,0.01,1515.7716,0.0004,5.17471,0.083,0.003,1.4,0.34,0.18,1.37,-1.36,2.17,1.7e-05,7.7e-05,0.965,0.361,12988.0,0.000746,12.57,0.47,0.9,0.02,85.88,0.2,0.5,0.06,0.93,0.14,10.24,1.54,1,1,1,1,100.0,93.81,54.19,1515.7711,0.0006,5.17504,0.0001,-0.00041,0.000183,5177.0,130.69,0.89,0.05,0.88,0.11,1.24,0.3,6.67,11.695,12.485999999999999,12.273,15.522,0.997,9.0,2.372,-1.0759999999999998,0.0,0.0,69.343,0.408,2.447,0.445,0.141,0.013999999999999999,0.011000000000000001,10.868,6.882000000000001,1.55,1.0090000000000001,0.94,9,2,5,0,1
401849421,5326971353670956544,135.9363382881372,-48.18310965702129,0.052,0.028,1517.9726,0.0022,1.04114,0.122,0.01,0.03,0.02,0.18,0.0,0.33,0.0,8.3e-05,4.3e-05,1.0,4.206,1914.0,0.001032,1.15,0.26,0.96,0.09,32.97,10.36,0.5,0.0,0.64,0.38,7.03,4.12,1,1,1,1,97.8,92.1,51.02,1517.9718,0.0063,1.04129,0.00021,-0.003102,0.000362,6884.0,136.24,1.24,0.06,1.5,0.26,0.79,0.18,9.27,12.263,12.991,12.610999999999999,,,,,5.225,0.0,0.0,14.118,1.409,1.173,0.878,0.19899999999999998,0.0,0.076,11.048,6.584,1.073,0.998,0.48700000000000004,39,2,5,0,1
200743403,4749948437389124096,49.15419304991429,-48.1079178932255,0.053,0.005,1377.3215,0.0014,7.997,0.15,0.008,1.46,0.37,0.46,1.01,1.61,1.31,7.4e-05,7.2e-05,0.983,3.384,5176.0,0.000967,17.01,0.49,0.33,0.14,88.88,0.44,0.04,0.03,0.9,0.15,9.85,1.6,1,1,1,1,100.0,99.28,88.5,1377.3164,0.0027,7.99825,0.00061,-0.002459,0.00123,5556.0,131.48,1.7,0.1,0.98,0.12,0.2,0.05,0.15,12.139000000000001,12.86,12.614,29.184,1.462,13.0,4.194,29.495,0.209,18.3,21.334,1.8090000000000002,2.5069999999999997,0.313,0.0,0.013000000000000001,0.013999999999999999,7.643,4.8180000000000005,0.782,1.021,1.052,7,1,2,1,1
219396153,4773694422513080704,77.8387202618825,-49.357833655356906,0.068,0.01,1405.15,0.0019,10.24037,0.144,0.011,2.53,0.52,0.84,1.05,1.15,1.56,-5.2e-05,0.00018899999999999999,0.991,0.35100000000000003,9345.0,0.002187,24.12,1.72,0.02,0.19,89.94,0.02,0.03,0.04,0.43,0.13,4.77,1.43,1,1,1,1,99.6,94.21,85.8,1405.1484,0.0024,10.241719999999999,0.00049,-0.001297,0.000985,3859.0,157.0,0.64,0.08,0.62,0.02,2.35,0.14,0.12,13.607999999999999,15.302,14.578,,,,,0.527,0.0,0.0,19.083,0.747,2.937,0.762,0.212,0.005,0.01,9.747,5.875,0.975,0.986,0.56,7,2,1,0,1
219345200,4785405080341786368,74.7526565759252,-49.73617850958139,0.081,0.017,1379.3466,0.0014,55.56718000000001,0.221,0.008,,,0.23,0.65,0.13,1.44,4.8e-05,3.5e-05,0.917,,4727.0,0.00024700000000000004,,,0.95,0.03,88.66,0.08,0.5,0.04,1.21,0.31,13.25,3.36,1,1,1,1,80.4,97.86,64.29,,,,,,,5709.6,105.37,1.5,0.06,1.02,0.13,0.3,0.06,0.38,8.363999999999999,8.83,8.735,35.205999999999996,5.9670000000000005,8.0,13.464,32.195,0.281,30.2,39.574,0.284,3.406,,,0.11900000000000001,0.003,2.117,1.113,3.978,1.064,0.856,1,2,5,3,1
259391480,4788019164939814400,69.090730557456,-48.49758316294121,0.082,0.067,1409.6482,0.0008,2.2060400000000002,0.075,0.006,0.32,0.14,0.09,0.59,0.07,1.46,4.2e-05,5.1e-05,0.973,1.25,4147.0,0.000773,4.36,0.46,0.98,0.1,77.07,1.22,0.5,0.06,1.64,1.42,18.01,15.53,1,1,1,1,98.8,82.72,84.33,1409.6516,0.0014,2.20588,9e-05,-0.000592,0.000162,6245.0,130.77,2.01,0.09,1.21,0.18,0.15,0.03,1.49,11.66,12.364,12.023,,,,,3.174,0.0,0.0,25.554000000000002,2.569,3.97,0.344,0.063,0.139,0.025,5.399,2.542,1.206,1.02,1.122,20,2,5,0,1
219254268,4788592701989410176,65.921938153722,-48.1854205301315,0.107,0.015,1380.1251,0.0007,6.954739999999999,0.1,0.003,1.06,0.23,0.31,0.0,0.28,0.0,2.5e-05,7.4e-05,0.948,3.7319999999999998,9101.0,0.0009570000000000001,13.95,0.62,0.91,0.04,86.26,0.19,0.5,0.0,1.9,0.36,20.9,3.99,1,1,1,1,99.8,93.2,83.34,1380.1277,0.0012,6.95453,0.00016999999999999999,-0.000714,0.000303,5773.0,131.42,1.79,0.09,1.03,0.12,0.18,0.04,0.88,12.210999999999999,12.862,12.651,41.048,4.303,8.0,9.708,2.7910000000000004,0.0,0.0,41.753,0.888,2.695,0.865,0.28300000000000003,0.036000000000000004,0.009000000000000001,7.702000000000001,4.879,1.5290000000000001,0.9940000000000001,1.5630000000000002,11,1,5,0,1
219421728,4797657350726994816,79.7751345236822,-48.06771209887879,0.061,0.002,1410.6978,0.0002,0.67108,0.059,0.001,1.03,0.13,1.5,0.33,-0.48,0.38,1.1e-05,1.7e-05,0.963,3.4130000000000003,3824.0,0.000492,2.9,0.07,0.7,0.04,76.05,0.62,0.09,0.02,0.87,0.07,9.54,0.73,1,1,1,1,99.8,97.45,86.28,1410.6946,0.0005,0.67113,1e-05,-0.00028,1.2e-05,6513.5,126.77,1.43,0.06,1.34,0.21,0.46,0.1,0.32,11.207,11.739,11.565999999999999,21.436,14.894,8.0,33.611,9.924,0.0,0.0,70.705,1.124,1.611,2.3,0.7070000000000001,0.006,0.065,20.292,12.897,1.237,1.0070000000000001,0.792,97,2,4,1,1
229138584,4917856133673927424,25.719670738063503,-48.7884301783041,0.033,0.003,1353.0732,0.0029,2.91148,0.138,0.01,0.56,0.25,-0.4,2.11,0.26,0.0,-3e-06,4.3e-05,1.008,0.9440000000000001,1164.0,0.0007830000000000001,6.29,0.26,0.44,0.17,86.03,0.96,0.03,0.04,0.48,0.07,5.25,0.78,1,1,1,1,95.2,98.6,82.03,1353.0742,0.0051,2.91155,0.00043,-0.002618,0.000758,5513.37,118.05,1.46,0.08,0.97,0.12,0.31,0.07,0.72,12.129000000000001,12.774000000000001,12.604000000000001,33.494,0.9670000000000001,24.0,3.755,3.824,0.0,0.168,11.927999999999999,0.142,1.611,3.214,2.2,0.0,0.043,9.456,7.218,0.9109999999999999,1.0070000000000001,0.48700000000000004,17,1,3,0,1
156075294,4975111792941945728,10.594621306081699,-48.293622120041796,0.089,0.016,1348.9797,0.0019,5.71865,0.178,0.013,0.33,0.18,1.15,0.99,-0.33,1.27,9.7e-05,0.000121,1.063,1.135,7882.0,0.001206,8.29,0.89,0.73,0.05,84.94,1.04,0.14,0.06,1.06,0.24,11.59,2.69,1,1,1,1,99.2,91.28,84.72,1348.9623,0.005,5.72051,0.0015199999999999999,-0.003572,0.003572,5541.0,129.65,1.19,0.06,0.98,0.13,0.58,0.13,1.04,12.300999999999998,12.919,12.776,3.213,1.5090000000000001,19.0,5.234,5.2410000000000005,0.0,0.276,25.302,1.3319999999999999,2.248,0.435,0.265,0.047,0.022000000000000002,5.574,3.585,1.1640000000000001,1.0290000000000001,0.965,5,1,4,0,1
344085117,5505199886430101888,108.0174485107596,-50.2477776638614,0.12,0.116,1468.575,0.0013,0.65979,0.054,0.004,0.16,0.06,0.69,0.19,0.28,0.0,4.1e-05,3.8e-05,1.0070000000000001,3.015,1311.0,0.0009519999999999999,1.53,0.2,1.05,0.06,46.84,7.35,0.5,0.0,1.49,1.52,16.39,16.69,1,1,1,1,97.4,99.13,46.28,1468.5775,0.0028,0.65971,5e-05,0.001109,7.6e-05,5832.0,126.95,1.25,0.06,1.05,0.13,0.54,0.11,12.67,11.972999999999999,12.642000000000001,12.446,0.364,1.1520000000000001,9.0,2.745,2.254,0.0,0.0,10.613,0.281,1.2109999999999999,1.194,0.528,0.0,0.05,11.290999999999999,6.399,1.171,1.0070000000000001,0.405,88,1,5,0,1
259389219,4781316164099781760,68.8037711424447,-51.396562282873404,0.044,0.01,1381.4609,0.0009,2.32503,0.069,0.006,0.29,0.15,-0.07,1.04,-0.24,1.74,9e-06,3.6e-05,1.016,1.114,2033.0,0.00058,4.37,0.7,0.96,0.01,77.28,1.53,0.5,0.1,0.9,0.25,9.82,2.76,1,1,1,1,99.8,92.58,60.72,1381.4638,0.0031,2.3248,0.00015,-0.00121,0.000258,5753.0,127.65,2.04,0.1,1.03,0.13,0.12,0.03,5.11,11.249,11.787,11.687999999999999,10.546,0.556,7.0,1.151,1.4680000000000002,0.0,0.0,20.859,0.32,2.029,0.319,0.28300000000000003,0.006999999999999999,0.022000000000000002,8.575,5.023,1.115,1.004,0.831,29,2,5,0,1
79249143,6464452828803796992,318.19997759229017,-53.437424442143005,0.187,0.12,1305.4845,0.0021,21.925620000000002,0.19,0.01,,,0.5,0.13,0.36,0.38,-8.6e-05,0.000169,1.114,,13132.0,0.0009310000000000001,,,0.98,0.08,87.69,0.27,0.5,0.06,1.99,1.38,21.86,15.16,1,1,1,1,83.4,93.01,79.4,,,,,,,5784.0,128.97,1.07,0.05,1.04,0.13,0.85,0.18,6.73,12.032,12.719000000000001,12.485999999999999,40.914,5.265,11.0,13.93,1.896,0.0,0.0,25.096999999999998,0.078,2.841,,,0.079,0.006999999999999999,2.3409999999999997,1.525,2.178,1.11,0.961,1,2,5,3,1
100267480,6474214430473957504,306.8435206219607,-53.2206530479045,0.097,0.008,1653.6841,0.0004,0.8771899999999999,0.038,0.003,2.46,1.84,-0.31,1.1,-0.88,2.25,8.4e-05,0.000121,0.988,0.055,11044.0,0.001645,4.64,1.02,0.89,0.03,78.93,2.02,0.38,0.03,0.59,0.15,6.53,1.6,1,1,1,1,100.0,92.28,82.33,1653.6806,0.0006,0.87739,2.9999999999999997e-05,0.000309,5.6999999999999996e-05,3495.0,157.0,0.62,0.08,0.6,0.02,2.56,0.14,2.37,12.722000000000001,15.030999999999999,13.884,,,,,7.26,0.169,7.04,29.154,0.151,2.053,0.691,0.415,0.008,0.034,14.235999999999999,7.985,1.1740000000000002,1.0190000000000001,0.5770000000000001,27,1,5,0,1
355446093,6501410262175066368,350.86974540574965,-52.1759416117855,0.059,0.008,1313.9772,0.0021,15.94421,0.161,0.01,2.75,0.64,-0.22,1.59,0.75,2.0,2.3e-05,8.6e-05,0.83,3.803,3706.0,0.000728,33.3,0.86,0.06,0.18,89.89,0.0,0.03,0.05,0.91,0.17,9.98,1.87,1,1,1,1,92.6,78.44,84.33,1313.9772,0.0,15.94421,0.0,0.0,0.0,6140.0,129.97,1.55,0.07,1.16,0.17,0.31,0.07,0.36,11.749,12.288,12.13,32.755,0.763,27.0,3.13,16.153,0.0,0.0,16.95,0.132,4.232,0.759,0.0,0.013000000000000001,0.008,3.847,2.6639999999999997,1.0270000000000001,1.003,0.9359999999999999,2,2,1,0,1
201177276,6521531466699512064,358.0920465246116,-53.043155979740106,0.167,0.005,1324.0973,0.0006,5.4694199999999995,0.088,0.004,3.95,1.31,0.28,0.0,0.34,0.0,3.3e-05,0.00025499999999999996,1.052,1.198,28847.0,0.0023420000000000003,18.41,1.59,0.7,0.03,87.81,0.36,0.24,0.03,1.06,0.2,11.65,2.23,1,1,1,1,99.2,89.29,81.45,1324.0943,0.0011,5.46971,0.00016999999999999999,-0.00023199999999999997,0.000339,3770.0,157.0,0.64,0.08,0.62,0.02,2.37,0.14,0.16,13.652000000000001,15.548,14.66,,,,,3.39,0.081,1.55,48.32,1.405,2.247,0.004,0.47100000000000003,0.002,0.011000000000000001,10.505999999999998,6.202000000000001,1.744,1.014,1.008,8,1,4,0,1
101179725,6665687091890467328,299.14452231715313,-52.9203015006884,0.147,0.027,1648.3394,0.0009,11.73881,0.151,0.002,1.05,0.16,0.68,0.13,0.5,0.23,8e-06,0.00014,0.9570000000000001,4.769,17948.0,0.000992,19.71,0.59,0.83,0.13,87.6,0.15,0.36,0.04,2.6,0.62,28.5,6.79,1,1,1,1,89.4,86.6,46.05,1648.3385,0.0,11.739510000000001,0.0,0.0,0.0,6371.0,135.55,1.78,0.09,1.27,0.2,0.23,0.06,37.05,11.716,11.98,12.081,44.638000000000005,10.245999999999999,11.0,27.112,10.982000000000001,0.0,3.16e-15,41.888999999999996,1.854,2.418,1.2109999999999999,0.154,0.0,0.006999999999999999,4.196000000000001,2.28,2.3409999999999997,1.024,2.176,2,2,5,1,1
290777444,4768885261731108480,84.85898760464158,-52.9333107985935,0.106,0.003,1320.452,0.0005,6.1079,0.211,0.004,0.53,0.07,0.43,0.33,0.18,0.6,-2.1e-05,5.8e-05,0.9670000000000001,2.903,13515.0,0.001369,10.18,0.05,0.0,0.13,90.0,0.0,0.05,0.02,1.65,0.13,18.06,1.47,1,1,1,1,99.8,93.74,76.06,1320.4456,0.0016,6.10795,5e-05,-0.0005099999999999999,8.4e-05,5681.0,128.22,1.56,0.08,1.01,0.13,0.27,0.06,2.5,12.231,12.887,12.705,38.582,3.5,10.0,8.827,4.14,0.0,0.0,112.677,2.215,3.3280000000000003,0.45799999999999996,0.0,0.017,0.03,11.388,6.959,1.4569999999999999,1.02,1.709,26,1,1,0,1
445456888,5492460085718179584,112.8753656158713,-52.9858872542823,0.079,0.013,1487.8766,0.001,5.54317,0.182,0.006,0.16,0.09,0.01,2.02,0.21,2.31,6.3e-05,5.4e-05,0.983,0.61,6176.0,0.0009109999999999999,6.42,0.76,0.85,0.03,82.38,1.02,0.22,0.04,1.42,0.3,15.63,3.3,1,1,1,1,92.2,75.24,48.47,1487.8709,0.0016,5.54409,0.00018999999999999998,-0.000487,0.000341,6510.0,127.84,1.81,0.08,1.34,0.21,0.23,0.05,4.13,12.105,12.677999999999999,12.514000000000001,24.675,2.031,9.0,4.854,3.592,0.0,0.103,46.023999999999994,1.7690000000000001,1.952,0.521,0.054000000000000006,0.002,0.023,8.16,4.7410000000000005,1.12,0.975,1.3880000000000001,11,2,5,0,1
238920872,5549014222205162368,94.27269908244341,-52.3393538958173,0.065,0.008,1319.5403,0.0019,6.53451,0.147,0.008,1.37,0.34,0.68,0.97,0.51,1.28,5.4e-05,0.00010700000000000001,1.102,2.15,6061.0,0.002659,14.58,0.59,0.27,0.2,88.94,0.25,0.04,0.07,0.43,0.12,4.74,1.31,1,1,1,1,96.2,99.25,54.84,1319.5237,0.0039,6.53463,0.00014,-0.0013830000000000001,0.00023500000000000002,3638.0,157.0,0.67,0.09,0.64,0.02,2.15,0.12,105.59,12.064,14.068,13.145,22.065,8.969,7.0,18.932000000000002,8.24,0.135,5.82,20.545,0.04,3.29,2.9010000000000002,1.149,0.005,0.019,4.648,2.9939999999999998,1.015,0.997,0.493,23,1,2,0,1
220595524,4927444459183406464,16.5063006749624,-52.0446407321871,0.127,0.002,1344.2776,0.001,10.74103,0.256,0.007,0.32,0.07,0.31,0.0,0.28,0.0,0.000129,0.000125,0.946,2.589,17372.0,0.001187,12.5,0.7,0.63,0.03,87.13,0.4,0.15,0.01,2.59,0.19,28.41,2.1,1,1,1,1,82.8,88.77,84.63,1344.281,0.0036,10.74085,0.00168,-0.012591,0.010639000000000001,5805.0,137.57,2.05,0.11,1.04,0.13,0.12,0.03,3.04,12.242,12.864,12.674000000000001,-5.24,5.555,16.0,17.726,1.8430000000000002,0.0,0.161,60.511,2.78,3.764,1.2670000000000001,0.27699999999999997,0.504,0.018000000000000002,4.072,2.445,1.41,1.036,2.562,3,2,4,1,1
219207175,5548684815392896512,92.9806232567915,-52.585942431209,0.058,0.028,1323.3405,0.0015,2.34317,0.102,0.008,0.13,0.07,0.31,0.14,0.55,0.48,4.1e-05,4e-05,1.021,1.49,1983.0,0.0009570000000000001,3.35,0.61,0.95,0.06,73.47,2.51,0.5,0.12,0.98,0.53,10.76,5.77,1,1,1,1,93.8,93.53,76.14,1323.3301,0.0029,2.3433200000000003,4e-05,-0.001348,6.3e-05,6535.0,126.5,1.7,0.08,1.35,0.22,0.28,0.06,3.92,12.204,12.754000000000001,12.561,32.603,1.787,12.0,4.93,2.8989999999999996,0.0,0.0,20.054000000000002,0.971,1.3969999999999998,1.645,0.521,0.001,0.023,2.5639999999999996,1.2670000000000001,1.216,0.991,0.716,60,2,5,0,1
231630147,6463801879263478144,317.1594253549199,-55.565160365783605,0.103,0.011,1318.3962,0.0009,7.06377,0.151,0.005,0.36,0.1,0.02,1.61,-0.65,2.51,1.2e-05,9.9e-05,1.028,1.159,11690.0,0.000789,9.81,0.51,0.89,0.03,84.82,0.32,0.39,0.04,1.68,0.26,18.39,2.9,1,1,1,1,100.0,89.19,72.79,1318.3934,0.0033,7.064369999999999,0.00124,0.0012369999999999998,0.007840999999999999,5672.0,125.77,1.64,0.09,1.01,0.13,0.23,0.05,0.85,11.943,12.649000000000001,12.408,-23.537,3.387,14.0,10.106,4.341,0.0,0.0,47.455,0.8740000000000001,2.6069999999999998,0.526,0.064,0.055999999999999994,0.015,5.165,2.477,1.425,0.997,1.626,3,2,5,0,1
